job_id,skill,skill_category,skill_level
PNQVUT75PB8Z,Python,Programming,Advanced
PNQVUT75PB8Z,NLP,ML,Intermediate
PNQVUT75PB8Z,SQL,Programming,Basic
QTOAMDVLNKND,TensorFlow,ML,Basic
QTOAMDVLNKND,NLP,ML,Intermediate
QTOAMDVLNKND,GCP,Cloud,Basic
KRCPPRCJIWVH,TensorFlow,ML,Intermediate
KRCPPRCJIWVH,Scikit-learn,ML,Intermediate
KRCPPRCJIWVH,AWS,Cloud,Advanced
F9RK7D30MM2S,TensorFlow,ML,Basic
F9RK7D30MM2S,SQL,Programming,Advanced
F9RK7D30MM2S,PyTorch,ML,Basic
F9RK7D30MM2S,R,Programming,Advanced
F9RK7D30MM2S,Scikit-learn,ML,Advanced
BZAMD270STLP,AWS,Cloud,Advanced
BZAMD270STLP,NLP,ML,Advanced
BZAMD270STLP,Computer Vision,ML,Advanced
BZAMD270STLP,Scikit-learn,ML,Advanced
BZAMD270STLP,R,Programming,Intermediate
05QPAHKZ2U2T,Azure,Cloud,Intermediate
05QPAHKZ2U2T,SQL,Programming,Intermediate
05QPAHKZ2U2T,Computer Vision,ML,Basic
05QPAHKZ2U2T,Python,Programming,Basic
WUXX8L2DDH0U,R,Programming,Advanced
WUXX8L2DDH0U,SQL,Programming,Advanced
WUXX8L2DDH0U,AWS,Cloud,Basic
VWVM4W3ZKWDE,PyTorch,ML,Intermediate
VWVM4W3ZKWDE,Python,Programming,Basic
VWVM4W3ZKWDE,Computer Vision,ML,Advanced
VWVM4W3ZKWDE,GCP,Cloud,Basic
VUPRT77GGKG4,R,Programming,Basic
VUPRT77GGKG4,GCP,Cloud,Intermediate
VUPRT77GGKG4,AWS,Cloud,Advanced
VUPRT77GGKG4,Scikit-learn,ML,Intermediate
RYO4RCB1KJTG,Python,Programming,Intermediate
RYO4RCB1KJTG,Scikit-learn,ML,Basic
RYO4RCB1KJTG,PyTorch,ML,Basic
RYO4RCB1KJTG,R,Programming,Advanced
RYO4RCB1KJTG,NLP,ML,Intermediate
T11PHP0XI5BJ,AWS,Cloud,Basic
T11PHP0XI5BJ,PyTorch,ML,Basic
T11PHP0XI5BJ,SQL,Programming,Basic
T11PHP0XI5BJ,Computer Vision,ML,Advanced
T11PHP0XI5BJ,NLP,ML,Basic
T11PHP0XI5BJ,Python,Programming,Advanced
VPW232UTVG9K,Scikit-learn,ML,Intermediate
VPW232UTVG9K,NLP,ML,Advanced
VPW232UTVG9K,GCP,Cloud,Basic
VPW232UTVG9K,Azure,Cloud,Intermediate
VPW232UTVG9K,R,Programming,Intermediate
VPW232UTVG9K,PyTorch,ML,Intermediate
5E5IZ31YRUJO,Python,Programming,Advanced
5E5IZ31YRUJO,Scikit-learn,ML,Intermediate
5E5IZ31YRUJO,GCP,Cloud,Intermediate
5E5IZ31YRUJO,Computer Vision,ML,Advanced
LA100QXMCTHP,Computer Vision,ML,Advanced
LA100QXMCTHP,PyTorch,ML,Basic
LA100QXMCTHP,TensorFlow,ML,Intermediate
LA100QXMCTHP,Python,Programming,Intermediate
LA100QXMCTHP,Scikit-learn,ML,Intermediate
LA100QXMCTHP,Azure,Cloud,Advanced
4261BW4A7FQ9,PyTorch,ML,Advanced
4261BW4A7FQ9,R,Programming,Advanced
4261BW4A7FQ9,NLP,ML,Basic
4261BW4A7FQ9,AWS,Cloud,Intermediate
MCXXBW01PDDH,Azure,Cloud,Intermediate
MCXXBW01PDDH,R,Programming,Basic
MCXXBW01PDDH,Python,Programming,Advanced
ME4YRID3DNKN,Scikit-learn,ML,Advanced
ME4YRID3DNKN,PyTorch,ML,Advanced
ME4YRID3DNKN,NLP,ML,Intermediate
ME4YRID3DNKN,R,Programming,Basic
ME4YRID3DNKN,TensorFlow,ML,Advanced
MH07WPH6FE0M,GCP,Cloud,Intermediate
MH07WPH6FE0M,PyTorch,ML,Basic
MH07WPH6FE0M,SQL,Programming,Basic
MH07WPH6FE0M,NLP,ML,Basic
MH07WPH6FE0M,R,Programming,Intermediate
ZK7A45HVGOX2,Scikit-learn,ML,Basic
ZK7A45HVGOX2,GCP,Cloud,Basic
ZK7A45HVGOX2,Azure,Cloud,Intermediate
ZK7A45HVGOX2,PyTorch,ML,Basic
ZK7A45HVGOX2,Python,Programming,Intermediate
ZK7A45HVGOX2,Computer Vision,ML,Advanced
5AMLN4PTGQ9C,SQL,Programming,Intermediate
5AMLN4PTGQ9C,Python,Programming,Advanced
5AMLN4PTGQ9C,Azure,Cloud,Basic
Z1POXTFDC79F,PyTorch,ML,Intermediate
Z1POXTFDC79F,AWS,Cloud,Intermediate
Z1POXTFDC79F,Scikit-learn,ML,Advanced
Z1POXTFDC79F,TensorFlow,ML,Basic
Z1POXTFDC79F,NLP,ML,Intermediate
Z1POXTFDC79F,Python,Programming,Intermediate
8II7EWBXXGAE,TensorFlow,ML,Intermediate
8II7EWBXXGAE,Scikit-learn,ML,Intermediate
8II7EWBXXGAE,PyTorch,ML,Advanced
E2J51B3JCZUC,AWS,Cloud,Intermediate
E2J51B3JCZUC,Azure,Cloud,Basic
E2J51B3JCZUC,TensorFlow,ML,Advanced
E2J51B3JCZUC,Scikit-learn,ML,Intermediate
E2J51B3JCZUC,Python,Programming,Basic
16YE0A4ABN7G,TensorFlow,ML,Intermediate
16YE0A4ABN7G,Python,Programming,Basic
16YE0A4ABN7G,Azure,Cloud,Intermediate
16YE0A4ABN7G,GCP,Cloud,Basic
UEYBISBO551L,R,Programming,Basic
UEYBISBO551L,SQL,Programming,Advanced
UEYBISBO551L,NLP,ML,Intermediate
UEYBISBO551L,GCP,Cloud,Intermediate
UEYBISBO551L,TensorFlow,ML,Intermediate
UEYBISBO551L,Python,Programming,Advanced
IN8910T2F7AT,NLP,ML,Intermediate
IN8910T2F7AT,Python,Programming,Intermediate
IN8910T2F7AT,Computer Vision,ML,Advanced
IN8910T2F7AT,GCP,Cloud,Intermediate
IN8910T2F7AT,TensorFlow,ML,Intermediate
IN8910T2F7AT,PyTorch,ML,Basic
DTIRC9ZD76SZ,PyTorch,ML,Advanced
DTIRC9ZD76SZ,SQL,Programming,Intermediate
DTIRC9ZD76SZ,NLP,ML,Basic
UP8IJL2Z0LJC,Azure,Cloud,Basic
UP8IJL2Z0LJC,TensorFlow,ML,Basic
UP8IJL2Z0LJC,NLP,ML,Advanced
UP8IJL2Z0LJC,GCP,Cloud,Advanced
EM1QQ4D3KZVH,R,Programming,Intermediate
EM1QQ4D3KZVH,Python,Programming,Basic
EM1QQ4D3KZVH,PyTorch,ML,Advanced
EM1QQ4D3KZVH,TensorFlow,ML,Basic
EM1QQ4D3KZVH,GCP,Cloud,Basic
K3G84UTDD2EC,PyTorch,ML,Intermediate
K3G84UTDD2EC,TensorFlow,ML,Intermediate
K3G84UTDD2EC,Scikit-learn,ML,Basic
K3G84UTDD2EC,AWS,Cloud,Intermediate
K3G84UTDD2EC,NLP,ML,Advanced
V7C9HX3D43E7,SQL,Programming,Intermediate
V7C9HX3D43E7,Computer Vision,ML,Intermediate
V7C9HX3D43E7,Python,Programming,Basic
V7C9HX3D43E7,NLP,ML,Intermediate
M6JQFWWXR5RD,Scikit-learn,ML,Advanced
M6JQFWWXR5RD,Computer Vision,ML,Intermediate
M6JQFWWXR5RD,R,Programming,Intermediate
92MTR6SNGLH6,TensorFlow,ML,Advanced
92MTR6SNGLH6,GCP,Cloud,Intermediate
92MTR6SNGLH6,Azure,Cloud,Intermediate
92MTR6SNGLH6,SQL,Programming,Intermediate
92MTR6SNGLH6,Computer Vision,ML,Advanced
IIT2018U9N79,Azure,Cloud,Basic
IIT2018U9N79,SQL,Programming,Advanced
IIT2018U9N79,AWS,Cloud,Intermediate
IIT2018U9N79,R,Programming,Advanced
ZMUF8438TGBC,Computer Vision,ML,Basic
ZMUF8438TGBC,NLP,ML,Basic
ZMUF8438TGBC,PyTorch,ML,Advanced
ZMUF8438TGBC,R,Programming,Advanced
MG25CFZFDSNC,AWS,Cloud,Basic
MG25CFZFDSNC,Azure,Cloud,Advanced
MG25CFZFDSNC,Computer Vision,ML,Advanced
0PXRLZU6WMX3,Computer Vision,ML,Advanced
0PXRLZU6WMX3,Scikit-learn,ML,Advanced
0PXRLZU6WMX3,AWS,Cloud,Basic
0PXRLZU6WMX3,TensorFlow,ML,Advanced
0PXRLZU6WMX3,NLP,ML,Intermediate
BV78HU7F0I9G,R,Programming,Intermediate
BV78HU7F0I9G,PyTorch,ML,Basic
BV78HU7F0I9G,Scikit-learn,ML,Intermediate
BV78HU7F0I9G,Azure,Cloud,Intermediate
JDAN085RNTDR,Python,Programming,Basic
JDAN085RNTDR,Azure,Cloud,Advanced
JDAN085RNTDR,NLP,ML,Intermediate
OT7TXKDOTRBA,Scikit-learn,ML,Intermediate
OT7TXKDOTRBA,Azure,Cloud,Advanced
OT7TXKDOTRBA,TensorFlow,ML,Advanced
OT7TXKDOTRBA,Computer Vision,ML,Intermediate
KC4LORXDTG5N,TensorFlow,ML,Advanced
KC4LORXDTG5N,NLP,ML,Basic
KC4LORXDTG5N,GCP,Cloud,Basic
KC4LORXDTG5N,Scikit-learn,ML,Basic
1YDMT8VT43PT,TensorFlow,ML,Intermediate
1YDMT8VT43PT,Scikit-learn,ML,Intermediate
1YDMT8VT43PT,GCP,Cloud,Intermediate
1YDMT8VT43PT,PyTorch,ML,Intermediate
1YDMT8VT43PT,Python,Programming,Basic
USU9F8Q8GHGB,NLP,ML,Advanced
USU9F8Q8GHGB,Computer Vision,ML,Basic
USU9F8Q8GHGB,Azure,Cloud,Advanced
JDM5FC79M96Z,Computer Vision,ML,Intermediate
JDM5FC79M96Z,Scikit-learn,ML,Intermediate
JDM5FC79M96Z,TensorFlow,ML,Advanced
JDM5FC79M96Z,R,Programming,Basic
NOLJQ52WSPOF,AWS,Cloud,Intermediate
NOLJQ52WSPOF,Scikit-learn,ML,Basic
NOLJQ52WSPOF,Computer Vision,ML,Advanced
NOLJQ52WSPOF,SQL,Programming,Intermediate
NOLJQ52WSPOF,NLP,ML,Basic
JXURGOWYOO5Y,R,Programming,Basic
JXURGOWYOO5Y,GCP,Cloud,Basic
JXURGOWYOO5Y,SQL,Programming,Basic
JXURGOWYOO5Y,Azure,Cloud,Intermediate
JXURGOWYOO5Y,PyTorch,ML,Intermediate
JXURGOWYOO5Y,Python,Programming,Basic
4Y9IK01L0VDP,TensorFlow,ML,Basic
4Y9IK01L0VDP,GCP,Cloud,Basic
4Y9IK01L0VDP,Python,Programming,Advanced
LSE45BG34IQ7,Scikit-learn,ML,Intermediate
LSE45BG34IQ7,SQL,Programming,Intermediate
LSE45BG34IQ7,NLP,ML,Basic
LSE45BG34IQ7,Computer Vision,ML,Basic
LSE45BG34IQ7,GCP,Cloud,Intermediate
LSE45BG34IQ7,Azure,Cloud,Advanced
BNVG5VMF60YK,AWS,Cloud,Advanced
BNVG5VMF60YK,GCP,Cloud,Intermediate
BNVG5VMF60YK,TensorFlow,ML,Basic
BNVG5VMF60YK,PyTorch,ML,Intermediate
BNVG5VMF60YK,Python,Programming,Basic
HXS58YREG2IV,AWS,Cloud,Advanced
HXS58YREG2IV,SQL,Programming,Intermediate
HXS58YREG2IV,NLP,ML,Basic
HXS58YREG2IV,Computer Vision,ML,Basic
KSWVA984UVKY,Azure,Cloud,Basic
KSWVA984UVKY,Computer Vision,ML,Intermediate
KSWVA984UVKY,SQL,Programming,Basic
KSWVA984UVKY,Python,Programming,Intermediate
KSWVA984UVKY,R,Programming,Intermediate
KSWVA984UVKY,NLP,ML,Intermediate
F1622VXYZX9J,TensorFlow,ML,Basic
F1622VXYZX9J,Python,Programming,Basic
F1622VXYZX9J,SQL,Programming,Basic
F1622VXYZX9J,NLP,ML,Basic
0IT26YS445GD,AWS,Cloud,Advanced
0IT26YS445GD,SQL,Programming,Intermediate
0IT26YS445GD,Computer Vision,ML,Basic
0IT26YS445GD,R,Programming,Intermediate
0IT26YS445GD,Scikit-learn,ML,Advanced
0IT26YS445GD,Azure,Cloud,Basic
II5P5NVQEBWU,Computer Vision,ML,Advanced
II5P5NVQEBWU,TensorFlow,ML,Basic
II5P5NVQEBWU,Python,Programming,Basic
II5P5NVQEBWU,AWS,Cloud,Advanced
II5P5NVQEBWU,NLP,ML,Basic
II5P5NVQEBWU,Azure,Cloud,Basic
O5F9M969F5GC,Azure,Cloud,Advanced
O5F9M969F5GC,AWS,Cloud,Intermediate
O5F9M969F5GC,GCP,Cloud,Basic
O5F9M969F5GC,Scikit-learn,ML,Advanced
O5F9M969F5GC,Python,Programming,Basic
UF22EPPPRAT0,Scikit-learn,ML,Advanced
UF22EPPPRAT0,Python,Programming,Intermediate
UF22EPPPRAT0,AWS,Cloud,Basic
UF22EPPPRAT0,PyTorch,ML,Intermediate
UF22EPPPRAT0,TensorFlow,ML,Intermediate
UF22EPPPRAT0,Computer Vision,ML,Basic
YMENVG3KK0VM,AWS,Cloud,Basic
YMENVG3KK0VM,Computer Vision,ML,Advanced
YMENVG3KK0VM,NLP,ML,Intermediate
YMENVG3KK0VM,Scikit-learn,ML,Advanced
YMENVG3KK0VM,TensorFlow,ML,Intermediate
I9HASEZ2NX1W,Python,Programming,Advanced
I9HASEZ2NX1W,SQL,Programming,Intermediate
I9HASEZ2NX1W,AWS,Cloud,Advanced
I9HASEZ2NX1W,Azure,Cloud,Intermediate
I9HASEZ2NX1W,NLP,ML,Intermediate
I9HASEZ2NX1W,PyTorch,ML,Intermediate
EJZHYAPDSWZP,TensorFlow,ML,Intermediate
EJZHYAPDSWZP,Computer Vision,ML,Advanced
EJZHYAPDSWZP,SQL,Programming,Advanced
EJZHYAPDSWZP,Azure,Cloud,Intermediate
EJZHYAPDSWZP,AWS,Cloud,Basic
EJZHYAPDSWZP,NLP,ML,Basic
HJSHZKBRH7LA,SQL,Programming,Advanced
HJSHZKBRH7LA,Scikit-learn,ML,Advanced
HJSHZKBRH7LA,PyTorch,ML,Intermediate
HJSHZKBRH7LA,Python,Programming,Advanced
C06XQ9JB354M,Python,Programming,Intermediate
C06XQ9JB354M,R,Programming,Advanced
C06XQ9JB354M,PyTorch,ML,Advanced
XL68J0NMEOQ4,SQL,Programming,Intermediate
XL68J0NMEOQ4,PyTorch,ML,Intermediate
XL68J0NMEOQ4,Azure,Cloud,Intermediate
XL68J0NMEOQ4,AWS,Cloud,Intermediate
XL68J0NMEOQ4,Computer Vision,ML,Intermediate
D6RUPW2W5506,TensorFlow,ML,Intermediate
D6RUPW2W5506,Azure,Cloud,Intermediate
D6RUPW2W5506,R,Programming,Basic
A7SQRF1LLKST,PyTorch,ML,Advanced
A7SQRF1LLKST,GCP,Cloud,Advanced
A7SQRF1LLKST,Scikit-learn,ML,Basic
A7SQRF1LLKST,Azure,Cloud,Intermediate
QERXDOUADVWK,NLP,ML,Advanced
QERXDOUADVWK,Azure,Cloud,Basic
QERXDOUADVWK,Python,Programming,Basic
QERXDOUADVWK,AWS,Cloud,Basic
4L1VZNQDXAMW,SQL,Programming,Basic
4L1VZNQDXAMW,Computer Vision,ML,Intermediate
4L1VZNQDXAMW,TensorFlow,ML,Basic
0OJHE4H3GM1B,Computer Vision,ML,Basic
0OJHE4H3GM1B,Azure,Cloud,Basic
0OJHE4H3GM1B,R,Programming,Intermediate
0OJHE4H3GM1B,TensorFlow,ML,Basic
0OJHE4H3GM1B,GCP,Cloud,Basic
A0TPV726YG3D,Scikit-learn,ML,Advanced
A0TPV726YG3D,TensorFlow,ML,Basic
A0TPV726YG3D,Python,Programming,Intermediate
A0TPV726YG3D,Computer Vision,ML,Basic
A0TPV726YG3D,SQL,Programming,Basic
ZY1UU9YMSZDX,GCP,Cloud,Advanced
ZY1UU9YMSZDX,Python,Programming,Intermediate
ZY1UU9YMSZDX,TensorFlow,ML,Advanced
ZY1UU9YMSZDX,Computer Vision,ML,Basic
ZY1UU9YMSZDX,PyTorch,ML,Advanced
J88QEOZ0KZ4Z,Azure,Cloud,Basic
J88QEOZ0KZ4Z,Python,Programming,Advanced
J88QEOZ0KZ4Z,NLP,ML,Intermediate
J88QEOZ0KZ4Z,Computer Vision,ML,Basic
J88QEOZ0KZ4Z,R,Programming,Basic
EZ9GTWZ1UU7Z,SQL,Programming,Intermediate
EZ9GTWZ1UU7Z,R,Programming,Advanced
EZ9GTWZ1UU7Z,NLP,ML,Basic
EZ9GTWZ1UU7Z,TensorFlow,ML,Intermediate
EZ9GTWZ1UU7Z,GCP,Cloud,Intermediate
EZ9GTWZ1UU7Z,AWS,Cloud,Basic
NBCJ29YFC2HT,TensorFlow,ML,Advanced
NBCJ29YFC2HT,Computer Vision,ML,Advanced
NBCJ29YFC2HT,SQL,Programming,Basic
NBCJ29YFC2HT,NLP,ML,Advanced
NBCJ29YFC2HT,PyTorch,ML,Basic
I22KX7N89LTA,Azure,Cloud,Intermediate
I22KX7N89LTA,TensorFlow,ML,Basic
I22KX7N89LTA,AWS,Cloud,Intermediate
I22KX7N89LTA,PyTorch,ML,Intermediate
I22KX7N89LTA,NLP,ML,Advanced
NV0H0GQ9C80E,Azure,Cloud,Intermediate
NV0H0GQ9C80E,Python,Programming,Advanced
NV0H0GQ9C80E,NLP,ML,Advanced
Q7B7V1W4K2TC,Python,Programming,Advanced
Q7B7V1W4K2TC,Computer Vision,ML,Advanced
Q7B7V1W4K2TC,TensorFlow,ML,Advanced
Q7B7V1W4K2TC,R,Programming,Basic
TOM5XLK8WRU1,Scikit-learn,ML,Basic
TOM5XLK8WRU1,SQL,Programming,Basic
TOM5XLK8WRU1,Computer Vision,ML,Basic
8YL68NTK63N2,Python,Programming,Advanced
8YL68NTK63N2,GCP,Cloud,Intermediate
8YL68NTK63N2,Scikit-learn,ML,Intermediate
8YL68NTK63N2,AWS,Cloud,Intermediate
8YL68NTK63N2,Azure,Cloud,Advanced
8YL68NTK63N2,Computer Vision,ML,Basic
G8TACY15PDTZ,Computer Vision,ML,Advanced
G8TACY15PDTZ,PyTorch,ML,Advanced
G8TACY15PDTZ,NLP,ML,Intermediate
G8TACY15PDTZ,Azure,Cloud,Advanced
G8TACY15PDTZ,TensorFlow,ML,Basic
DB2UUIJNWPAY,GCP,Cloud,Advanced
DB2UUIJNWPAY,Azure,Cloud,Basic
DB2UUIJNWPAY,Computer Vision,ML,Intermediate
DB2UUIJNWPAY,R,Programming,Intermediate
DB2UUIJNWPAY,Scikit-learn,ML,Advanced
7D2KD1POXRTE,Azure,Cloud,Intermediate
7D2KD1POXRTE,Python,Programming,Advanced
7D2KD1POXRTE,NLP,ML,Intermediate
7D2KD1POXRTE,R,Programming,Intermediate
7D2KD1POXRTE,AWS,Cloud,Intermediate
7D2KD1POXRTE,GCP,Cloud,Basic
TTEAVT8K06MO,Python,Programming,Basic
TTEAVT8K06MO,R,Programming,Advanced
TTEAVT8K06MO,Azure,Cloud,Basic
TTEAVT8K06MO,AWS,Cloud,Basic
TTEAVT8K06MO,PyTorch,ML,Intermediate
TTEAVT8K06MO,Scikit-learn,ML,Intermediate
G24479QTKCD0,AWS,Cloud,Advanced
G24479QTKCD0,Azure,Cloud,Advanced
G24479QTKCD0,R,Programming,Basic
6LQWLVUNLPAI,PyTorch,ML,Basic
6LQWLVUNLPAI,Azure,Cloud,Basic
6LQWLVUNLPAI,SQL,Programming,Basic
6LQWLVUNLPAI,Computer Vision,ML,Advanced
Q1RDXCK36H0W,SQL,Programming,Basic
Q1RDXCK36H0W,Azure,Cloud,Basic
Q1RDXCK36H0W,PyTorch,ML,Intermediate
HBJ6TXFO6V4E,R,Programming,Intermediate
HBJ6TXFO6V4E,NLP,ML,Advanced
HBJ6TXFO6V4E,Python,Programming,Advanced
HBJ6TXFO6V4E,AWS,Cloud,Intermediate
Y1FFUU5F07B1,TensorFlow,ML,Intermediate
Y1FFUU5F07B1,PyTorch,ML,Advanced
Y1FFUU5F07B1,R,Programming,Basic
Y1FFUU5F07B1,Python,Programming,Basic
Y1FFUU5F07B1,Scikit-learn,ML,Intermediate
QQB9LZS34JTG,SQL,Programming,Intermediate
QQB9LZS34JTG,Scikit-learn,ML,Advanced
QQB9LZS34JTG,TensorFlow,ML,Basic
QQB9LZS34JTG,GCP,Cloud,Basic
QQB9LZS34JTG,Azure,Cloud,Basic
QQB9LZS34JTG,AWS,Cloud,Basic
SM5RRVSFFCXH,AWS,Cloud,Advanced
SM5RRVSFFCXH,SQL,Programming,Advanced
SM5RRVSFFCXH,NLP,ML,Intermediate
SM5RRVSFFCXH,Scikit-learn,ML,Intermediate
SM5RRVSFFCXH,TensorFlow,ML,Basic
SM5RRVSFFCXH,R,Programming,Intermediate
3ZRRHF4ABUFW,R,Programming,Advanced
3ZRRHF4ABUFW,AWS,Cloud,Advanced
3ZRRHF4ABUFW,SQL,Programming,Basic
3ZRRHF4ABUFW,NLP,ML,Advanced
W5038HVQRHOF,GCP,Cloud,Intermediate
W5038HVQRHOF,Scikit-learn,ML,Basic
W5038HVQRHOF,Python,Programming,Intermediate
W5038HVQRHOF,SQL,Programming,Intermediate
W5038HVQRHOF,PyTorch,ML,Basic
W5038HVQRHOF,NLP,ML,Advanced
VCNEAS6Y3VG6,NLP,ML,Basic
VCNEAS6Y3VG6,Computer Vision,ML,Advanced
VCNEAS6Y3VG6,R,Programming,Intermediate
TA7YPP5ZP7R1,Python,Programming,Intermediate
TA7YPP5ZP7R1,SQL,Programming,Intermediate
TA7YPP5ZP7R1,PyTorch,ML,Basic
TA7YPP5ZP7R1,Scikit-learn,ML,Basic
K5OGZ2UEAXYL,R,Programming,Basic
K5OGZ2UEAXYL,Azure,Cloud,Advanced
K5OGZ2UEAXYL,NLP,ML,Advanced
NJY1O2RNTJLM,NLP,ML,Intermediate
NJY1O2RNTJLM,TensorFlow,ML,Advanced
NJY1O2RNTJLM,Computer Vision,ML,Intermediate
HOMTZZF8ADF7,Azure,Cloud,Advanced
HOMTZZF8ADF7,Scikit-learn,ML,Intermediate
HOMTZZF8ADF7,PyTorch,ML,Intermediate
HOMTZZF8ADF7,Python,Programming,Advanced
HOMTZZF8ADF7,SQL,Programming,Intermediate
N9WSZV83XPHX,Scikit-learn,ML,Basic
N9WSZV83XPHX,Python,Programming,Advanced
N9WSZV83XPHX,TensorFlow,ML,Basic
N9WSZV83XPHX,PyTorch,ML,Advanced
GBIAF92MOVS0,NLP,ML,Advanced
GBIAF92MOVS0,GCP,Cloud,Basic
GBIAF92MOVS0,SQL,Programming,Advanced
I8QOAGSUSMES,PyTorch,ML,Advanced
I8QOAGSUSMES,R,Programming,Basic
I8QOAGSUSMES,NLP,ML,Advanced
I8QOAGSUSMES,Python,Programming,Intermediate
8QQVAECW9YIL,PyTorch,ML,Basic
8QQVAECW9YIL,TensorFlow,ML,Basic
8QQVAECW9YIL,NLP,ML,Intermediate
8QQVAECW9YIL,Computer Vision,ML,Advanced
8QQVAECW9YIL,Scikit-learn,ML,Advanced
8QQVAECW9YIL,SQL,Programming,Basic
Y3C7RM6J8Y6R,Azure,Cloud,Basic
Y3C7RM6J8Y6R,Computer Vision,ML,Basic
Y3C7RM6J8Y6R,AWS,Cloud,Advanced
Y3C7RM6J8Y6R,GCP,Cloud,Intermediate
Y3C7RM6J8Y6R,PyTorch,ML,Basic
M2EC8RA484NL,Computer Vision,ML,Intermediate
M2EC8RA484NL,Azure,Cloud,Advanced
M2EC8RA484NL,Python,Programming,Advanced
M2EC8RA484NL,AWS,Cloud,Advanced
SP7BM41QESLA,AWS,Cloud,Basic
SP7BM41QESLA,Computer Vision,ML,Advanced
SP7BM41QESLA,NLP,ML,Basic
SP7BM41QESLA,Scikit-learn,ML,Intermediate
JJ8MGPP1NOQU,Scikit-learn,ML,Basic
JJ8MGPP1NOQU,PyTorch,ML,Intermediate
JJ8MGPP1NOQU,GCP,Cloud,Advanced
JJ8MGPP1NOQU,SQL,Programming,Basic
JJ8MGPP1NOQU,NLP,ML,Intermediate
H20RAPE6WTLR,Computer Vision,ML,Basic
H20RAPE6WTLR,Python,Programming,Basic
H20RAPE6WTLR,SQL,Programming,Advanced
H20RAPE6WTLR,PyTorch,ML,Intermediate
H20RAPE6WTLR,AWS,Cloud,Intermediate
3RWQMMU7JAE5,R,Programming,Basic
3RWQMMU7JAE5,SQL,Programming,Advanced
3RWQMMU7JAE5,GCP,Cloud,Advanced
3RWQMMU7JAE5,Python,Programming,Advanced
YR06NKWFG3MW,Scikit-learn,ML,Advanced
YR06NKWFG3MW,Azure,Cloud,Intermediate
YR06NKWFG3MW,TensorFlow,ML,Basic
YR06NKWFG3MW,Python,Programming,Intermediate
JXJQ5NV8OGA0,R,Programming,Advanced
JXJQ5NV8OGA0,Python,Programming,Basic
JXJQ5NV8OGA0,Scikit-learn,ML,Advanced
JXJQ5NV8OGA0,GCP,Cloud,Basic
JXJQ5NV8OGA0,Azure,Cloud,Advanced
Q57TE8TVQ05P,Azure,Cloud,Basic
Q57TE8TVQ05P,Computer Vision,ML,Advanced
Q57TE8TVQ05P,GCP,Cloud,Intermediate
Q57TE8TVQ05P,Python,Programming,Intermediate
Q57TE8TVQ05P,AWS,Cloud,Intermediate
GKWWJWGABTGD,Azure,Cloud,Basic
GKWWJWGABTGD,AWS,Cloud,Basic
GKWWJWGABTGD,Scikit-learn,ML,Intermediate
GKWWJWGABTGD,SQL,Programming,Basic
GKWWJWGABTGD,TensorFlow,ML,Intermediate
GKWWJWGABTGD,R,Programming,Advanced
HP2RNZBC1FJO,SQL,Programming,Intermediate
HP2RNZBC1FJO,TensorFlow,ML,Advanced
HP2RNZBC1FJO,PyTorch,ML,Basic
HP2RNZBC1FJO,AWS,Cloud,Intermediate
I1P0BQ1S9RYL,AWS,Cloud,Basic
I1P0BQ1S9RYL,R,Programming,Basic
I1P0BQ1S9RYL,Computer Vision,ML,Advanced
I1P0BQ1S9RYL,Python,Programming,Intermediate
I1P0BQ1S9RYL,Azure,Cloud,Intermediate
I1P0BQ1S9RYL,GCP,Cloud,Basic
MBY9IPA2VOI8,NLP,ML,Basic
MBY9IPA2VOI8,TensorFlow,ML,Basic
MBY9IPA2VOI8,AWS,Cloud,Advanced
MBY9IPA2VOI8,Azure,Cloud,Basic
RYM81CMFTDRL,GCP,Cloud,Advanced
RYM81CMFTDRL,Computer Vision,ML,Basic
RYM81CMFTDRL,Scikit-learn,ML,Intermediate
RYM81CMFTDRL,PyTorch,ML,Basic
RYM81CMFTDRL,AWS,Cloud,Basic
TAO1CJFX5LIK,Azure,Cloud,Intermediate
TAO1CJFX5LIK,GCP,Cloud,Basic
TAO1CJFX5LIK,R,Programming,Basic
0JBZUTRUTLQ5,TensorFlow,ML,Advanced
0JBZUTRUTLQ5,NLP,ML,Advanced
0JBZUTRUTLQ5,AWS,Cloud,Intermediate
0JBZUTRUTLQ5,Scikit-learn,ML,Intermediate
0JBZUTRUTLQ5,Python,Programming,Intermediate
0JBZUTRUTLQ5,R,Programming,Advanced
LOFAS1EKTYR1,Scikit-learn,ML,Intermediate
LOFAS1EKTYR1,R,Programming,Advanced
LOFAS1EKTYR1,TensorFlow,ML,Basic
LOFAS1EKTYR1,Azure,Cloud,Advanced
LOFAS1EKTYR1,Python,Programming,Advanced
LOFAS1EKTYR1,GCP,Cloud,Basic
OUOF0ONJPI16,R,Programming,Advanced
OUOF0ONJPI16,PyTorch,ML,Basic
OUOF0ONJPI16,Azure,Cloud,Basic
OUOF0ONJPI16,AWS,Cloud,Intermediate
AWNGA41IZXTN,GCP,Cloud,Basic
AWNGA41IZXTN,Computer Vision,ML,Intermediate
AWNGA41IZXTN,Python,Programming,Basic
AWNGA41IZXTN,R,Programming,Intermediate
AWNGA41IZXTN,Azure,Cloud,Basic
AWNGA41IZXTN,Scikit-learn,ML,Basic
LDXB7GBDGBXN,GCP,Cloud,Basic
